"Kod";"Nazwa";"Miesiące";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"październik";"kobiety";"2020";35931;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"październik";"kobiety";"2021";32330;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ogółem";"2017";67606;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ogółem";"2018";61933;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ogółem";"2019";55447;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ogółem";"2020";67549;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ogółem";"2021";59150;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mężczyźni";"2017";30381;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mężczyźni";"2018";27184;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mężczyźni";"2019";24547;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mężczyźni";"2020";31474;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mężczyźni";"2021";27613;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kobiety";"2017";37225;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kobiety";"2018";34749;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kobiety";"2019";30900;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kobiety";"2020";36075;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kobiety";"2021";31537;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ogółem";"2017";68813;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ogółem";"2018";62842;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ogółem";"2019";56022;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ogółem";"2020";68822;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ogółem";"2021";58738;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mężczyźni";"2017";31508;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mężczyźni";"2018";27909;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mężczyźni";"2019";25287;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mężczyźni";"2020";32130;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mężczyźni";"2021";27631;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kobiety";"2017";37305;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kobiety";"2018";34933;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kobiety";"2019";30735;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kobiety";"2020";36692;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kobiety";"2021";31107;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ogółem";"2017";103251;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ogółem";"2018";85069;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ogółem";"2019";76726;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ogółem";"2020";67803;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ogółem";"2021";76701;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mężczyźni";"2017";44728;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mężczyźni";"2018";34851;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mężczyźni";"2019";30723;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mężczyźni";"2020";27585;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mężczyźni";"2021";32124;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"kobiety";"2017";58523;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"kobiety";"2018";50218;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"kobiety";"2019";46003;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"kobiety";"2020";40218;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"kobiety";"2021";44577;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"ogółem";"2017";102493;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"ogółem";"2018";84279;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"ogółem";"2019";75774;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"ogółem";"2020";67026;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"ogółem";"2021";76748;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"mężczyźni";"2017";44486;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"mężczyźni";"2018";34647;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"mężczyźni";"2019";30589;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"mężczyźni";"2020";27446;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"mężczyźni";"2021";32266;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"kobiety";"2017";58007;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"kobiety";"2018";49632;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"kobiety";"2019";45185;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"kobiety";"2020";39580;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"kobiety";"2021";44482;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"ogółem";"2017";98711;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"ogółem";"2018";81531;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"ogółem";"2019";72873;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"ogółem";"2020";65137;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"ogółem";"2021";75104;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"mężczyźni";"2017";42233;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"mężczyźni";"2018";33359;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"mężczyźni";"2019";29105;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"mężczyźni";"2020";26611;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"mężczyźni";"2021";31623;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"kobiety";"2017";56478;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"kobiety";"2018";48172;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"kobiety";"2019";43768;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"kobiety";"2020";38526;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"kobiety";"2021";43481;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"ogółem";"2017";92981;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"ogółem";"2018";77745;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"ogółem";"2019";69435;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"ogółem";"2020";68443;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"ogółem";"2021";72615;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"mężczyźni";"2017";38902;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"mężczyźni";"2018";31189;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"mężczyźni";"2019";27291;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"mężczyźni";"2020";28172;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"mężczyźni";"2021";30273;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"kobiety";"2017";54079;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"kobiety";"2018";46556;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"kobiety";"2019";42144;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"kobiety";"2020";40271;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"kobiety";"2021";42342;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"ogółem";"2017";89452;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"ogółem";"2018";75056;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"ogółem";"2019";66883;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"ogółem";"2020";71428;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"ogółem";"2021";70985;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"mężczyźni";"2017";36728;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"mężczyźni";"2018";29601;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"mężczyźni";"2019";25859;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"mężczyźni";"2020";29629;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"mężczyźni";"2021";29381;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"kobiety";"2017";52724;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"kobiety";"2018";45455;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"kobiety";"2019";41024;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"kobiety";"2020";41799;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"kobiety";"2021";41604;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"ogółem";"2017";85757;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"ogółem";"2018";72530;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"ogółem";"2019";64660;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"ogółem";"2020";72133;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"ogółem";"2021";68415;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"mężczyźni";"2017";34416;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"mężczyźni";"2018";27999;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"mężczyźni";"2019";24721;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"mężczyźni";"2020";30063;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"mężczyźni";"2021";28168;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"kobiety";"2017";51341;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"kobiety";"2018";44531;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"kobiety";"2019";39939;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"kobiety";"2020";42070;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"kobiety";"2021";40247;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"ogółem";"2017";84846;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"ogółem";"2018";71477;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"ogółem";"2019";63994;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"ogółem";"2020";71590;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"ogółem";"2021";66803;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"mężczyźni";"2017";33415;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"mężczyźni";"2018";27077;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"mężczyźni";"2019";24153;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"mężczyźni";"2020";29710;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"mężczyźni";"2021";27157;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"kobiety";"2017";51431;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"kobiety";"2018";44400;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"kobiety";"2019";39841;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"kobiety";"2020";41880;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"lipiec";"kobiety";"2021";39646;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"ogółem";"2017";83810;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"ogółem";"2018";70633;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"ogółem";"2019";63599;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"ogółem";"2020";71415;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"ogółem";"2021";65660;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"mężczyźni";"2017";32347;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"mężczyźni";"2018";26396;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"mężczyźni";"2019";23793;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"mężczyźni";"2020";29393;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"mężczyźni";"2021";26472;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"kobiety";"2017";51463;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"kobiety";"2018";44237;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"kobiety";"2019";39806;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"kobiety";"2020";42022;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"kobiety";"2021";39188;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"ogółem";"2017";82323;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"ogółem";"2018";70092;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"ogółem";"2019";62552;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"ogółem";"2020";70907;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"ogółem";"2021";63734;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"mężczyźni";"2017";31914;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"mężczyźni";"2018";26516;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"mężczyźni";"2019";23771;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"mężczyźni";"2020";29283;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"mężczyźni";"2021";25782;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"kobiety";"2017";50409;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"kobiety";"2018";43576;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"kobiety";"2019";38781;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"kobiety";"2020";41624;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"kobiety";"2021";37952;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"ogółem";"2017";79758;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"ogółem";"2018";69485;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"ogółem";"2019";61941;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"ogółem";"2020";70238;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"ogółem";"2021";62192;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"mężczyźni";"2017";30951;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"mężczyźni";"2018";26435;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"mężczyźni";"2019";23731;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"mężczyźni";"2020";28989;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"mężczyźni";"2021";25130;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"kobiety";"2017";48807;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"kobiety";"2018";43050;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"kobiety";"2019";38210;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"kobiety";"2020";41249;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"kobiety";"2021";37062;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"ogółem";"2017";80097;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"ogółem";"2018";71007;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"ogółem";"2019";62730;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"ogółem";"2020";71399;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"ogółem";"2021";61643;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"mężczyźni";"2017";31538;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"mężczyźni";"2018";27384;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"mężczyźni";"2019";24468;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"mężczyźni";"2020";29556;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"mężczyźni";"2021";24949;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"kobiety";"2017";48559;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"kobiety";"2018";43623;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"kobiety";"2019";38262;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"kobiety";"2020";41843;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"kobiety";"2021";36694;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"ogółem";"2017";81543;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"ogółem";"2018";72655;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"ogółem";"2019";64060;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"ogółem";"2020";73482;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"ogółem";"2021";61861;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"mężczyźni";"2017";32718;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"mężczyźni";"2018";28440;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"mężczyźni";"2019";25490;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"mężczyźni";"2020";30593;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"mężczyźni";"2021";25273;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"kobiety";"2017";48825;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"kobiety";"2018";44215;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"kobiety";"2019";38570;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"kobiety";"2020";42889;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"kobiety";"2021";36588;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"ogółem";"2017";100423;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"ogółem";"2018";84344;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"ogółem";"2019";78354;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"ogółem";"2020";73316;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"ogółem";"2021";79276;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"mężczyźni";"2017";51506;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"mężczyźni";"2018";41978;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"mężczyźni";"2019";38353;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"mężczyźni";"2020";35632;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"mężczyźni";"2021";39417;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"kobiety";"2017";48917;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"kobiety";"2018";42366;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"kobiety";"2019";40001;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"kobiety";"2020";37684;"osoba";"";
0600000;"LUBELSKIE";"styczeń";"kobiety";"2021";39859;"osoba";"";
0600000;"LUBELSKIE";"luty";"ogółem";"2017";99156;"osoba";"";
0600000;"LUBELSKIE";"luty";"ogółem";"2018";83218;"osoba";"";
0600000;"LUBELSKIE";"luty";"ogółem";"2019";77261;"osoba";"";
0600000;"LUBELSKIE";"luty";"ogółem";"2020";72227;"osoba";"";
0600000;"LUBELSKIE";"luty";"ogółem";"2021";79222;"osoba";"";
0600000;"LUBELSKIE";"luty";"mężczyźni";"2017";51267;"osoba";"";
0600000;"LUBELSKIE";"luty";"mężczyźni";"2018";41690;"osoba";"";
0600000;"LUBELSKIE";"luty";"mężczyźni";"2019";37824;"osoba";"";
0600000;"LUBELSKIE";"luty";"mężczyźni";"2020";35391;"osoba";"";
0600000;"LUBELSKIE";"luty";"mężczyźni";"2021";39763;"osoba";"";
0600000;"LUBELSKIE";"luty";"kobiety";"2017";47889;"osoba";"";
0600000;"LUBELSKIE";"luty";"kobiety";"2018";41528;"osoba";"";
0600000;"LUBELSKIE";"luty";"kobiety";"2019";39437;"osoba";"";
0600000;"LUBELSKIE";"luty";"kobiety";"2020";36836;"osoba";"";
0600000;"LUBELSKIE";"luty";"kobiety";"2021";39459;"osoba";"";
0600000;"LUBELSKIE";"marzec";"ogółem";"2017";94946;"osoba";"";
0600000;"LUBELSKIE";"marzec";"ogółem";"2018";80721;"osoba";"";
0600000;"LUBELSKIE";"marzec";"ogółem";"2019";75134;"osoba";"";
0600000;"LUBELSKIE";"marzec";"ogółem";"2020";71409;"osoba";"";
0600000;"LUBELSKIE";"marzec";"ogółem";"2021";77545;"osoba";"";
0600000;"LUBELSKIE";"marzec";"mężczyźni";"2017";48840;"osoba";"";
0600000;"LUBELSKIE";"marzec";"mężczyźni";"2018";40403;"osoba";"";
0600000;"LUBELSKIE";"marzec";"mężczyźni";"2019";36816;"osoba";"";
0600000;"LUBELSKIE";"marzec";"mężczyźni";"2020";35167;"osoba";"";
0600000;"LUBELSKIE";"marzec";"mężczyźni";"2021";38900;"osoba";"";
0600000;"LUBELSKIE";"marzec";"kobiety";"2017";46106;"osoba";"";
0600000;"LUBELSKIE";"marzec";"kobiety";"2018";40318;"osoba";"";
0600000;"LUBELSKIE";"marzec";"kobiety";"2019";38318;"osoba";"";
0600000;"LUBELSKIE";"marzec";"kobiety";"2020";36242;"osoba";"";
0600000;"LUBELSKIE";"marzec";"kobiety";"2021";38645;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"ogółem";"2017";90169;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"ogółem";"2018";77205;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"ogółem";"2019";71944;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"ogółem";"2020";74304;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"ogółem";"2021";75762;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"mężczyźni";"2017";45754;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"mężczyźni";"2018";37972;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"mężczyźni";"2019";34755;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"mężczyźni";"2020";36414;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"mężczyźni";"2021";37776;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"kobiety";"2017";44415;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"kobiety";"2018";39233;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"kobiety";"2019";37189;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"kobiety";"2020";37890;"osoba";"";
0600000;"LUBELSKIE";"kwiecień";"kobiety";"2021";37986;"osoba";"";
0600000;"LUBELSKIE";"maj";"ogółem";"2017";86038;"osoba";"";
0600000;"LUBELSKIE";"maj";"ogółem";"2018";74612;"osoba";"";
0600000;"LUBELSKIE";"maj";"ogółem";"2019";69678;"osoba";"";
0600000;"LUBELSKIE";"maj";"ogółem";"2020";75685;"osoba";"";
0600000;"LUBELSKIE";"maj";"ogółem";"2021";74009;"osoba";"";
0600000;"LUBELSKIE";"maj";"mężczyźni";"2017";42996;"osoba";"";
0600000;"LUBELSKIE";"maj";"mężczyźni";"2018";36206;"osoba";"";
0600000;"LUBELSKIE";"maj";"mężczyźni";"2019";33451;"osoba";"";
0600000;"LUBELSKIE";"maj";"mężczyźni";"2020";37002;"osoba";"";
0600000;"LUBELSKIE";"maj";"mężczyźni";"2021";36750;"osoba";"";
0600000;"LUBELSKIE";"maj";"kobiety";"2017";43042;"osoba";"";
0600000;"LUBELSKIE";"maj";"kobiety";"2018";38406;"osoba";"";
0600000;"LUBELSKIE";"maj";"kobiety";"2019";36227;"osoba";"";
0600000;"LUBELSKIE";"maj";"kobiety";"2020";38683;"osoba";"";
0600000;"LUBELSKIE";"maj";"kobiety";"2021";37259;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"ogółem";"2017";82167;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"ogółem";"2018";72352;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"ogółem";"2019";68057;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"ogółem";"2020";75733;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"ogółem";"2021";71514;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"mężczyźni";"2017";40464;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"mężczyźni";"2018";34593;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"mężczyźni";"2019";32379;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"mężczyźni";"2020";37068;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"mężczyźni";"2021";35355;"osoba";"";
0600000;"LUBELSKIE";"czerwiec";"kobiety";"2017";41703;"osoba";"";
